TATORT;BEF;lon;lat
a5597;45926;15,774151;61,099355
a5598;41204;15,774151;61,099355
a5599;17011;15,774151;61,099355
a5600;52862;15,774151;61,099355
a5601;17006;15,774151;61,099355
a5602;10273;15,774151;61,099355
a5603;17933;15,774151;61,099355
a5604;22716;15,774151;61,099355
a5605;5664;15,774151;61,099355
a5606;25250;15,774151;61,099355
a5607;13309;15,774151;61,099355
a5608;21948;15,774151;61,099355
a5609;14003;15,774151;61,099355
a5610;5980;15,774151;61,099355
a5611;33200;15,774151;61,099355
a5612;42369;15,774151;61,099355
a5613;35113;15,774151;61,099355
a5614;25984;15,774151;61,099355
a5615;23669;15,774151;61,099355
a5616;14087;15,774151;61,099355
a5617;38023;15,774151;61,099355
a5618;13003;15,774151;61,099355
a5619;23904;15,774151;61,099355
a5620;31915;15,774151;61,099355
a5621;39293;15,774151;61,099355
a5622;50790;15,774151;61,099355
a5623;40159;15,774151;61,099355
a5624;32809;15,774151;61,099355
a5625;5365;15,774151;61,099355
a5626;5939;15,774151;61,099355
a5627;9894;15,774151;61,099355
a5628;31129;15,774151;61,099355
a5629;9920;15,774151;61,099355
a5630;41822;15,774151;61,099355
a5631;49123;15,774151;61,099355
a5632;7636;15,774151;61,099355
a5633;52172;15,774151;61,099355
a5634;34154;15,774151;61,099355
a5635;52211;15,774151;61,099355
a5636;26323;15,774151;61,099355
a5637;25289;15,774151;61,099355
a5638;19112;15,774151;61,099355
a5639;16136;15,774151;61,099355
a5640;20374;15,774151;61,099355
a5641;8939;15,774151;61,099355
a5642;35477;15,774151;61,099355
a5643;40610;15,774151;61,099355
a5644;44910;15,774151;61,099355
a5645;46333;15,774151;61,099355
a5646;16851;15,774151;61,099355
a5647;11299;15,774151;61,099355
a5648;39467;15,774151;61,099355
a5649;54099;15,774151;61,099355
a5650;48622;15,774151;61,099355
a5651;5917;15,774151;61,099355
a5652;27646;15,774151;61,099355
a5653;52785;15,774151;61,099355
a5654;27084;15,774151;61,099355
a5655;21974;15,774151;61,099355
a5656;54797;15,774151;61,099355
a5657;46889;15,774151;61,099355
a5658;44855;15,774151;61,099355
a5659;10529;15,774151;61,099355
a5660;27202;15,774151;61,099355
a5661;25918;15,774151;61,099355
a5662;27597;15,774151;61,099355
a5663;12521;15,774151;61,099355
a5664;17801;15,774151;61,099355
a5665;52184;15,774151;61,099355
a5666;11910;15,774151;61,099355
a5667;32896;15,774151;61,099355
a5668;44182;15,774151;61,099355
a5669;46778;15,774151;61,099355
a5670;33241;15,774151;61,099355
a5671;53100;15,774151;61,099355
a5672;54307;15,774151;61,099355
a5673;32497;15,774151;61,099355
a5674;35662;15,774151;61,099355
a5675;24295;15,774151;61,099355
a5676;24233;15,774151;61,099355
a5677;41369;15,774151;61,099355
a5678;22453;15,774151;61,099355
a5679;52115;15,774151;61,099355
a5680;29948;15,774151;61,099355
a5681;44841;15,774151;61,099355
a5682;37562;15,774151;61,099355
a5683;28710;15,774151;61,099355
a5684;52373;15,774151;61,099355
a5685;16743;15,774151;61,099355
a5686;53234;15,774151;61,099355
a5687;39372;15,774151;61,099355
a5688;10562;15,774151;61,099355
a5689;42649;15,774151;61,099355
a5690;38347;15,774151;61,099355
a5691;19156;15,774151;61,099355
a5692;43176;15,774151;61,099355
a5693;44426;15,774151;61,099355
a5694;45345;15,774151;61,099355
a5695;9514;15,774151;61,099355
a5696;22442;15,774151;61,099355
a5697;45442;15,774151;61,099355
a5698;31033;15,774151;61,099355
a5699;16249;15,774151;61,099355
a5700;37935;15,774151;61,099355
a5701;10128;15,774151;61,099355
a5702;17969;15,774151;61,099355
a5703;47811;15,774151;61,099355
a5704;29825;15,774151;61,099355
a5705;51451;15,774151;61,099355
a5706;8690;15,774151;61,099355
a5707;17356;15,774151;61,099355
a5708;32448;15,774151;61,099355
a5709;11192;15,774151;61,099355
a5710;34605;15,774151;61,099355
a5711;22871;15,774151;61,099355
a5712;9507;15,774151;61,099355
a5713;30878;15,774151;61,099355
a5714;5017;15,774151;61,099355
a5715;27135;15,774151;61,099355
a5716;21555;15,774151;61,099355
a5717;45722;15,774151;61,099355
a5718;19451;15,774151;61,099355
a5719;43343;15,774151;61,099355
a5720;14960;15,774151;61,099355
a5721;49990;15,774151;61,099355
a5722;18222;15,774151;61,099355
a5723;42791;15,774151;61,099355
a5724;9057;15,774151;61,099355
a5725;49822;15,774151;61,099355
a5726;22028;15,774151;61,099355
a5727;38184;15,774151;61,099355
a5728;34836;15,774151;61,099355
a5729;38756;15,774151;61,099355
a5730;51209;15,774151;61,099355
a5731;9870;15,774151;61,099355
a5732;44156;15,774151;61,099355
a5733;51921;15,774151;61,099355
a5734;19314;15,774151;61,099355
a5735;32554;15,774151;61,099355
a5736;13248;15,774151;61,099355
a5737;27209;15,774151;61,099355
a5738;13590;15,774151;61,099355
a5739;26910;15,774151;61,099355
a5740;8037;15,774151;61,099355
a5741;25597;15,774151;61,099355
a5742;7130;15,774151;61,099355
a5743;53924;15,774151;61,099355
a5744;11694;15,774151;61,099355
a5745;38226;15,774151;61,099355
a5746;43519;15,774151;61,099355
a5747;39757;15,774151;61,099355
a5748;36740;15,774151;61,099355
a5749;34866;15,774151;61,099355
a5750;45054;15,774151;61,099355
a5751;15447;15,774151;61,099355
a5752;5026;15,774151;61,099355
a5753;36935;15,774151;61,099355
a5754;19866;15,774151;61,099355
a5755;28892;15,774151;61,099355
a5756;28942;15,774151;61,099355
a5757;28381;15,774151;61,099355
a5758;31603;15,774151;61,099355
a5759;36177;15,774151;61,099355
a5760;16336;15,774151;61,099355
a5761;49435;15,774151;61,099355
a5762;47729;15,774151;61,099355
a5763;5564;15,774151;61,099355
a5764;49791;15,774151;61,099355
a5765;51467;15,774151;61,099355
a5766;48953;15,774151;61,099355
a5767;20209;15,774151;61,099355
a5768;8141;15,774151;61,099355
a5769;26022;15,774151;61,099355
a5770;12802;15,774151;61,099355
a5771;45065;15,774151;61,099355
a5772;54417;15,774151;61,099355
a5773;7465;15,774151;61,099355
a5774;28956;15,774151;61,099355
a5775;29287;15,774151;61,099355
a5776;9755;15,774151;61,099355
a5777;36625;15,774151;61,099355
a5778;12595;15,774151;61,099355
a5779;47960;15,774151;61,099355
a5780;17257;15,774151;61,099355
a5781;12308;15,774151;61,099355
a5782;54697;15,774151;61,099355
a5783;45988;15,774151;61,099355
a5784;23230;15,774151;61,099355
a5785;48639;15,774151;61,099355
a5786;35029;15,774151;61,099355
a5787;32593;15,774151;61,099355
a5788;15833;15,774151;61,099355
a5789;48787;15,774151;61,099355
a5790;24366;15,774151;61,099355
a5791;37010;15,774151;61,099355
a5792;12741;15,774151;61,099355
a5793;49856;15,774151;61,099355
a5794;17396;15,774151;61,099355
a5795;24697;15,774151;61,099355
a5796;30098;15,774151;61,099355
a5797;39442;15,774151;61,099355
a5798;16694;15,774151;61,099355
a5799;38673;15,774151;61,099355
a5800;44815;15,774151;61,099355
a5801;41686;15,774151;61,099355
a5802;31206;15,774151;61,099355
a5803;22415;15,774151;61,099355
a5804;31003;15,774151;61,099355
a5805;19539;15,774151;61,099355
a5806;9711;15,774151;61,099355
a5807;49176;15,774151;61,099355
a5808;9263;15,774151;61,099355
a5809;40365;15,774151;61,099355
a5810;50925;15,774151;61,099355
a5811;27560;15,774151;61,099355
a5812;44405;15,774151;61,099355
a5813;54057;15,774151;61,099355
a5814;17084;15,774151;61,099355
a5815;24690;15,774151;61,099355
a5816;13223;15,774151;61,099355
a5817;36344;15,774151;61,099355
a5818;27107;15,774151;61,099355
a5819;46443;15,774151;61,099355
a5820;38953;15,774151;61,099355
a5821;5155;15,774151;61,099355
a5822;18802;15,774151;61,099355
a5823;38861;15,774151;61,099355
a5824;53175;15,774151;61,099355
a5825;24555;15,774151;61,099355
a5826;46932;15,774151;61,099355
a5827;26064;15,774151;61,099355
a5828;49088;15,774151;61,099355
a5829;19036;15,774151;61,099355
a5830;25444;15,774151;61,099355
a5831;27791;15,774151;61,099355
a5832;32326;15,774151;61,099355
a5833;30753;15,774151;61,099355
a5834;27660;15,774151;61,099355
a5835;54021;15,774151;61,099355
a5836;6778;15,774151;61,099355
a5837;13684;15,774151;61,099355
a5838;27817;15,774151;61,099355
a5839;5059;15,774151;61,099355
a5840;53239;15,774151;61,099355
a5841;21619;15,774151;61,099355
a5842;51002;15,774151;61,099355
a5843;12919;15,774151;61,099355
a5844;18139;15,774151;61,099355
a5845;11392;15,774151;61,099355
a5846;46192;15,774151;61,099355
a5847;43869;15,774151;61,099355
a5848;28095;15,774151;61,099355
a5849;48832;15,774151;61,099355
a5850;8925;15,774151;61,099355
a5851;42637;15,774151;61,099355
a5852;33558;15,774151;61,099355
a5853;22544;15,774151;61,099355
a5854;5922;15,774151;61,099355
a5855;35874;15,774151;61,099355
a5856;11466;15,774151;61,099355
a5857;39798;15,774151;61,099355
a5858;43889;15,774151;61,099355
a5859;26245;15,774151;61,099355
a5860;22460;15,774151;61,099355
a5861;49590;15,774151;61,099355
a5862;28681;15,774151;61,099355
a5863;48770;15,774151;61,099355
a5864;22983;15,774151;61,099355
a5865;10227;15,774151;61,099355
a5866;29028;15,774151;61,099355
a5867;27899;15,774151;61,099355
a5868;26351;15,774151;61,099355
a5869;42659;15,774151;61,099355
a5870;41091;15,774151;61,099355
a5871;17207;15,774151;61,099355
a5872;39784;15,774151;61,099355
a5873;36269;15,774151;61,099355
a5874;46288;15,774151;61,099355
a5875;23551;15,774151;61,099355
a5876;26264;15,774151;61,099355
a5877;50754;15,774151;61,099355
a5878;14993;15,774151;61,099355
a5879;14110;15,774151;61,099355
a5880;51122;15,774151;61,099355
a5881;36385;15,774151;61,099355
a5882;33022;15,774151;61,099355
a5883;27761;15,774151;61,099355
a5884;23252;15,774151;61,099355
a5885;24980;15,774151;61,099355
a5886;16119;15,774151;61,099355
a5887;11958;15,774151;61,099355
a5888;30019;15,774151;61,099355
a5889;25666;15,774151;61,099355
a5890;30055;15,774151;61,099355
a5891;32467;15,774151;61,099355
a5892;43046;15,774151;61,099355
a5893;42746;15,774151;61,099355
a5894;50425;15,774151;61,099355
a5895;6110;15,774151;61,099355
a5896;39345;15,774151;61,099355
a5897;17777;15,774151;61,099355
a5898;26717;15,774151;61,099355
a5899;36010;15,774151;61,099355
a5900;38525;15,774151;61,099355
a5901;34385;15,774151;61,099355
a5902;9835;15,774151;61,099355
a5903;34737;15,774151;61,099355
a5904;52204;15,774151;61,099355
a5905;12239;15,774151;61,099355
a5906;10873;15,774151;61,099355
a5907;53237;15,774151;61,099355
a5908;26123;15,774151;61,099355
a5909;6142;15,774151;61,099355
a5910;31672;15,774151;61,099355
a5911;42434;15,774151;61,099355
a5912;29022;15,774151;61,099355
a5913;17236;15,774151;61,099355
a5914;44432;15,774151;61,099355
a5915;10017;15,774151;61,099355
a5916;54804;15,774151;61,099355
a5917;15969;15,774151;61,099355
a5918;48506;15,774151;61,099355
a5919;47080;15,774151;61,099355
a5920;6198;15,774151;61,099355
a5921;20636;15,774151;61,099355
a5922;47363;15,774151;61,099355
a5923;37969;15,774151;61,099355
a5924;18747;15,774151;61,099355
a5925;21081;15,774151;61,099355
a5926;17706;15,774151;61,099355
a5927;32028;15,774151;61,099355
a5928;13724;15,774151;61,099355
a5929;34440;15,774151;61,099355
a5930;35710;15,774151;61,099355
a5931;47738;15,774151;61,099355
a5932;37362;15,774151;61,099355
a5933;28709;15,774151;61,099355
a5934;32436;15,774151;61,099355
a5935;48170;15,774151;61,099355
a5936;51638;15,774151;61,099355
a5937;50328;15,774151;61,099355
a5938;21635;15,774151;61,099355
a5939;21638;15,774151;61,099355
a5940;38784;15,774151;61,099355
a5941;44001;15,774151;61,099355
a5942;28350;15,774151;61,099355
a5943;22979;15,774151;61,099355
a5944;17703;15,774151;61,099355
a5945;6524;15,774151;61,099355
a5946;45968;15,774151;61,099355
a5947;28972;15,774151;61,099355
a5948;45459;15,774151;61,099355
a5949;21517;15,774151;61,099355
a5950;12764;15,774151;61,099355
a5951;36071;15,774151;61,099355
a5952;41198;15,774151;61,099355
a5953;28658;15,774151;61,099355
a5954;26298;15,774151;61,099355
a5955;29858;15,774151;61,099355
a5956;22972;15,774151;61,099355
a5957;39256;15,774151;61,099355
a5958;5542;15,774151;61,099355
a5959;33375;15,774151;61,099355
a5960;40190;15,774151;61,099355
a5961;19823;15,774151;61,099355
a5962;16097;15,774151;61,099355
a5963;45884;15,774151;61,099355
a5964;15745;15,774151;61,099355
a5965;26673;15,774151;61,099355
a5966;43457;15,774151;61,099355
a5967;14470;15,774151;61,099355
a5968;32182;15,774151;61,099355
a5969;37531;15,774151;61,099355
a5970;32896;15,774151;61,099355
a5971;38400;15,774151;61,099355
a5972;5734;15,774151;61,099355
a5973;40617;15,774151;61,099355
a5974;12304;15,774151;61,099355
a5975;40171;15,774151;61,099355
a5976;40519;15,774151;61,099355
a5977;7751;15,774151;61,099355
a5978;26006;15,774151;61,099355
a5979;47782;15,774151;61,099355
a5980;42753;15,774151;61,099355
a5981;45645;15,774151;61,099355
a5982;33491;15,774151;61,099355
a5983;19921;15,774151;61,099355
a5984;51425;15,774151;61,099355
a5985;38733;15,774151;61,099355
a5986;16808;15,774151;61,099355
a5987;9476;15,774151;61,099355
a5988;7579;15,774151;61,099355
a5989;17656;15,774151;61,099355
a5990;44399;15,774151;61,099355
a5991;51069;15,774151;61,099355
a5992;39068;15,774151;61,099355
a5993;9812;15,774151;61,099355
a5994;7110;15,774151;61,099355
a5995;25150;15,774151;61,099355
a5996;31444;15,774151;61,099355
a5997;52285;15,774151;61,099355
a5998;24238;15,774151;61,099355
a5999;44601;15,774151;61,099355
a6000;38522;15,774151;61,099355
a6001;22880;15,774151;61,099355
a6002;13580;15,774151;61,099355
a6003;29773;15,774151;61,099355
a6004;8063;15,774151;61,099355
a6005;22010;15,774151;61,099355
a6006;29686;15,774151;61,099355
a6007;34397;15,774151;61,099355
a6008;9019;15,774151;61,099355
a6009;16738;15,774151;61,099355
a6010;48767;15,774151;61,099355
a6011;7939;15,774151;61,099355
a6012;46832;15,774151;61,099355
a6013;38412;15,774151;61,099355
a6014;17042;15,774151;61,099355
a6015;29576;15,774151;61,099355
a6016;42373;15,774151;61,099355
a6017;7002;15,774151;61,099355
a6018;31710;15,774151;61,099355
a6019;25255;15,774151;61,099355
a6020;28317;15,774151;61,099355
a6021;38532;15,774151;61,099355
a6022;40171;15,774151;61,099355
a6023;32010;15,774151;61,099355
a6024;33944;15,774151;61,099355
a6025;26774;15,774151;61,099355
a6026;23655;15,774151;61,099355
a6027;53122;15,774151;61,099355
a6028;35679;15,774151;61,099355
a6029;26780;15,774151;61,099355
a6030;25989;15,774151;61,099355
a6031;53570;15,774151;61,099355
a6032;46052;15,774151;61,099355
a6033;5765;15,774151;61,099355
a6034;46873;15,774151;61,099355
a6035;27715;15,774151;61,099355
a6036;48158;15,774151;61,099355
a6037;16324;15,774151;61,099355
a6038;41748;15,774151;61,099355
a6039;30180;15,774151;61,099355
a6040;6201;15,774151;61,099355
a6041;38077;15,774151;61,099355
a6042;7100;15,774151;61,099355
a6043;46499;15,774151;61,099355
a6044;45258;15,774151;61,099355
a6045;26425;15,774151;61,099355
a6046;30878;15,774151;61,099355
a6047;42243;15,774151;61,099355
a6048;44997;15,774151;61,099355
a6049;51317;15,774151;61,099355
a6050;52597;15,774151;61,099355
a6051;18085;15,774151;61,099355
a6052;32759;15,774151;61,099355
a6053;54647;15,774151;61,099355
a6054;6645;15,774151;61,099355
a6055;13511;15,774151;61,099355
a6056;41164;15,774151;61,099355
a6057;52265;15,774151;61,099355
a6058;15345;15,774151;61,099355
a6059;43762;15,774151;61,099355
a6060;14187;15,774151;61,099355
a6061;5395;15,774151;61,099355
a6062;5384;15,774151;61,099355
a6063;22979;15,774151;61,099355
a6064;53511;15,774151;61,099355
a6065;36771;15,774151;61,099355
a6066;42379;15,774151;61,099355
a6067;21509;15,774151;61,099355
a6068;43892;15,774151;61,099355
a6069;18723;15,774151;61,099355
a6070;13558;15,774151;61,099355
a6071;26852;15,774151;61,099355
a6072;32261;15,774151;61,099355
a6073;14087;15,774151;61,099355
a6074;37768;15,774151;61,099355
a6075;25823;15,774151;61,099355
a6076;10333;15,774151;61,099355
a6077;5864;15,774151;61,099355
a6078;45413;15,774151;61,099355
a6079;50181;15,774151;61,099355
a6080;14597;15,774151;61,099355
a6081;8323;15,774151;61,099355
a6082;48250;15,774151;61,099355
a6083;29170;15,774151;61,099355
a6084;10746;15,774151;61,099355
a6085;10414;15,774151;61,099355
a6086;10477;15,774151;61,099355
a6087;20219;15,774151;61,099355
a6088;21839;15,774151;61,099355
a6089;12232;15,774151;61,099355
a6090;38038;15,774151;61,099355
a6091;43391;15,774151;61,099355
a6092;40786;15,774151;61,099355
a6093;26630;15,774151;61,099355
a6094;22660;15,774151;61,099355
a6095;26073;15,774151;61,099355
a6096;38102;15,774151;61,099355
a6097;31002;15,774151;61,099355
a6098;10782;15,774151;61,099355
a6099;21873;15,774151;61,099355
a6100;35309;15,774151;61,099355
a6101;18782;15,774151;61,099355
a6102;15222;15,774151;61,099355
a6103;51728;15,774151;61,099355
a6104;12848;15,774151;61,099355
a6105;16270;15,774151;61,099355
a6106;49227;15,774151;61,099355
a6107;25813;15,774151;61,099355
a6108;8905;15,774151;61,099355
a6109;47994;15,774151;61,099355
a6110;38356;15,774151;61,099355
a6111;42007;15,774151;61,099355
a6112;42188;15,774151;61,099355
a6113;53044;15,774151;61,099355
a6114;5543;15,774151;61,099355
a6115;20392;15,774151;61,099355
a6116;7326;15,774151;61,099355
a6117;25540;15,774151;61,099355
a6118;28656;15,774151;61,099355
a6119;23536;15,774151;61,099355
a6120;46344;15,774151;61,099355
a6121;24722;15,774151;61,099355
a6122;37860;15,774151;61,099355
a6123;29174;15,774151;61,099355
a6124;43435;15,774151;61,099355
a6125;24021;15,774151;61,099355
a6126;52212;15,774151;61,099355
a6127;15288;15,774151;61,099355
a6128;23122;15,774151;61,099355
a6129;43916;15,774151;61,099355
a6130;50999;15,774151;61,099355
a6131;37568;15,774151;61,099355
a6132;53820;15,774151;61,099355
a6133;40377;15,774151;61,099355
a6134;35607;15,774151;61,099355
a6135;25782;15,774151;61,099355
a6136;19814;15,774151;61,099355
a6137;49267;15,774151;61,099355
a6138;11913;15,774151;61,099355
a6139;48648;15,774151;61,099355
a6140;24689;15,774151;61,099355
a6141;17185;15,774151;61,099355
a6142;11559;15,774151;61,099355
a6143;46491;15,774151;61,099355
a6144;28382;15,774151;61,099355
a6145;30955;15,774151;61,099355
a6146;22853;15,774151;61,099355
a6147;7171;15,774151;61,099355
a6148;48193;15,774151;61,099355
a6149;41172;15,774151;61,099355
a6150;18479;15,774151;61,099355
a6151;13547;15,774151;61,099355
a6152;21322;15,774151;61,099355
a6153;10082;15,774151;61,099355
a6154;47751;15,774151;61,099355
a6155;20111;15,774151;61,099355
a6156;32806;15,774151;61,099355
a6157;50402;15,774151;61,099355
a6158;5686;15,774151;61,099355
a6159;22302;15,774151;61,099355
a6160;8090;15,774151;61,099355
a6161;9652;15,774151;61,099355
a6162;49841;15,774151;61,099355
a6163;14514;15,774151;61,099355
a6164;53888;15,774151;61,099355
a6165;44084;15,774151;61,099355
a6166;8559;15,774151;61,099355
a6167;41816;15,774151;61,099355
a6168;54470;15,774151;61,099355
a6169;17311;15,774151;61,099355
a6170;11022;15,774151;61,099355
a6171;36016;15,774151;61,099355
a6172;43077;15,774151;61,099355
a6173;51431;15,774151;61,099355
a6174;20364;15,774151;61,099355
a6175;38854;15,774151;61,099355
a6176;19761;15,774151;61,099355
a6177;52566;15,774151;61,099355
a6178;15966;15,774151;61,099355
a6179;53829;15,774151;61,099355
a6180;27627;15,774151;61,099355
a6181;28534;15,774151;61,099355
a6182;50022;15,774151;61,099355
a6183;33444;15,774151;61,099355
a6184;29185;15,774151;61,099355
a6185;13669;15,774151;61,099355
a6186;46487;15,774151;61,099355
a6187;50518;15,774151;61,099355
a6188;43341;15,774151;61,099355
a6189;14678;15,774151;61,099355
a6190;17578;15,774151;61,099355
a6191;20581;15,774151;61,099355
a6192;11373;15,774151;61,099355
a6193;41863;15,774151;61,099355
a6194;44174;15,774151;61,099355
a6195;37398;15,774151;61,099355
a6196;7218;15,774151;61,099355
a6197;42063;15,774151;61,099355
a6198;51626;15,774151;61,099355
a6199;5140;15,774151;61,099355
a6200;43329;15,774151;61,099355
a6201;53182;15,774151;61,099355
a6202;11797;15,774151;61,099355
a6203;48859;15,774151;61,099355
a6204;48453;15,774151;61,099355
a6205;5364;15,774151;61,099355
a6206;15445;15,774151;61,099355
a6207;9571;15,774151;61,099355
a6208;7757;15,774151;61,099355
a6209;50503;15,774151;61,099355
a6210;36487;15,774151;61,099355
a6211;31447;15,774151;61,099355
a6212;8931;15,774151;61,099355
a6213;10074;15,774151;61,099355
a6214;51109;15,774151;61,099355
a6215;26446;15,774151;61,099355
a6216;30117;15,774151;61,099355
a6217;41052;15,774151;61,099355
a6218;30219;15,774151;61,099355
a6219;6017;15,774151;61,099355
a6220;36822;15,774151;61,099355
a6221;31089;15,774151;61,099355
a6222;43329;15,774151;61,099355
a6223;50431;15,774151;61,099355
a6224;25311;15,774151;61,099355
a6225;47043;15,774151;61,099355
a6226;45571;15,774151;61,099355
a6227;43788;15,774151;61,099355
a6228;9447;15,774151;61,099355
a6229;25459;15,774151;61,099355
a6230;17276;15,774151;61,099355
a6231;36739;15,774151;61,099355
a6232;46369;15,774151;61,099355
a6233;9664;15,774151;61,099355
a6234;37305;15,774151;61,099355
a6235;9602;15,774151;61,099355
a6236;34013;15,774151;61,099355
a6237;5773;15,774151;61,099355
a6238;47156;15,774151;61,099355
a6239;45663;15,774151;61,099355
a6240;40028;15,774151;61,099355
a6241;49087;15,774151;61,099355
a6242;52751;15,774151;61,099355
a6243;38230;15,774151;61,099355
a6244;37373;15,774151;61,099355
a6245;43106;15,774151;61,099355
a6246;14784;15,774151;61,099355
a6247;45226;15,774151;61,099355
a6248;26574;15,774151;61,099355
a6249;5717;15,774151;61,099355
a6250;46506;15,774151;61,099355
a6251;22021;15,774151;61,099355
a6252;18432;15,774151;61,099355
a6253;30980;15,774151;61,099355
a6254;19918;15,774151;61,099355
a6255;6543;15,774151;61,099355
a6256;33848;15,774151;61,099355
a6257;50358;15,774151;61,099355
a6258;27475;15,774151;61,099355
a6259;50740;15,774151;61,099355
a6260;49334;15,774151;61,099355
a6261;54290;15,774151;61,099355
a6262;6620;15,774151;61,099355
a6263;38955;15,774151;61,099355
a6264;27777;15,774151;61,099355
a6265;13498;15,774151;61,099355
a6266;8730;15,774151;61,099355
a6267;6892;15,774151;61,099355
a6268;24070;15,774151;61,099355
a6269;19625;15,774151;61,099355
a6270;32378;15,774151;61,099355
a6271;24505;15,774151;61,099355
a6272;44333;15,774151;61,099355
a6273;46412;15,774151;61,099355
a6274;43223;15,774151;61,099355
a6275;32366;15,774151;61,099355
a6276;15626;15,774151;61,099355
a6277;15948;15,774151;61,099355
a6278;19279;15,774151;61,099355
a6279;23833;15,774151;61,099355
a6280;40287;15,774151;61,099355
a6281;39276;15,774151;61,099355
a6282;40847;15,774151;61,099355
a6283;44720;15,774151;61,099355
a6284;15322;15,774151;61,099355
a6285;37066;15,774151;61,099355
a6286;38963;15,774151;61,099355
a6287;38045;15,774151;61,099355
a6288;42655;15,774151;61,099355
a6289;33978;15,774151;61,099355
a6290;24855;15,774151;61,099355
a6291;43915;15,774151;61,099355
a6292;40450;15,774151;61,099355
a6293;9838;15,774151;61,099355
a6294;45631;15,774151;61,099355
a6295;23651;15,774151;61,099355
a6296;39204;15,774151;61,099355
a6297;31840;15,774151;61,099355
a6298;48144;15,774151;61,099355
a6299;12833;15,774151;61,099355
a6300;8876;15,774151;61,099355
a6301;34576;15,774151;61,099355
a6302;33861;15,774151;61,099355
a6303;20117;15,774151;61,099355
a6304;14912;15,774151;61,099355
a6305;8930;15,774151;61,099355
a6306;52415;15,774151;61,099355
a6307;27391;15,774151;61,099355
a6308;41706;15,774151;61,099355
a6309;6573;15,774151;61,099355
a6310;10489;15,774151;61,099355
a6311;12117;15,774151;61,099355
a6312;51765;15,774151;61,099355
a6313;14165;15,774151;61,099355
a6314;15714;15,774151;61,099355
a6315;54569;15,774151;61,099355
a6316;17672;15,774151;61,099355
a6317;50201;15,774151;61,099355
a6318;32310;15,774151;61,099355
a6319;11050;15,774151;61,099355
a6320;21760;15,774151;61,099355
a6321;37902;15,774151;61,099355
a6322;46366;15,774151;61,099355
a6323;29187;15,774151;61,099355
a6324;15365;15,774151;61,099355
a6325;9547;15,774151;61,099355
a6326;23867;15,774151;61,099355
a6327;52895;15,774151;61,099355
a6328;15516;15,774151;61,099355
a6329;51212;15,774151;61,099355
a6330;43801;15,774151;61,099355
a6331;12727;15,774151;61,099355
a6332;41933;15,774151;61,099355
a6333;51996;15,774151;61,099355
a6334;52075;15,774151;61,099355
a6335;21966;15,774151;61,099355
a6336;11363;15,774151;61,099355
a6337;28525;15,774151;61,099355
a6338;9289;15,774151;61,099355
a6339;50044;15,774151;61,099355
a6340;9409;15,774151;61,099355
a6341;53742;15,774151;61,099355
a6342;46939;15,774151;61,099355
a6343;22654;15,774151;61,099355
a6344;52295;15,774151;61,099355
a6345;28857;15,774151;61,099355
a6346;52086;15,774151;61,099355
a6347;52272;15,774151;61,099355
a6348;32261;15,774151;61,099355
a6349;48648;15,774151;61,099355
a6350;20134;15,774151;61,099355
a6351;33705;15,774151;61,099355
a6352;10672;15,774151;61,099355
a6353;23297;15,774151;61,099355
a6354;49006;15,774151;61,099355
a6355;46754;15,774151;61,099355
a6356;32339;15,774151;61,099355
a6357;34411;15,774151;61,099355
a6358;45689;15,774151;61,099355
a6359;42125;15,774151;61,099355
a6360;33047;15,774151;61,099355
a6361;18960;15,774151;61,099355
a6362;27915;15,774151;61,099355
a6363;47303;15,774151;61,099355
a6364;49811;15,774151;61,099355
a6365;42480;15,774151;61,099355
a6366;29548;15,774151;61,099355
a6367;16264;15,774151;61,099355
a6368;20014;15,774151;61,099355
a6369;42097;15,774151;61,099355
a6370;8167;15,774151;61,099355
a6371;10634;15,774151;61,099355
a6372;21256;15,774151;61,099355
a6373;40654;15,774151;61,099355
a6374;7257;15,774151;61,099355
a6375;40165;15,774151;61,099355
a6376;8446;15,774151;61,099355
a6377;5560;15,774151;61,099355
a6378;43481;15,774151;61,099355
a6379;7270;15,774151;61,099355
a6380;48526;15,774151;61,099355
a6381;49839;15,774151;61,099355
a6382;21533;15,774151;61,099355
a6383;43737;15,774151;61,099355
a6384;36011;15,774151;61,099355
a6385;48318;15,774151;61,099355
a6386;25271;15,774151;61,099355
a6387;47750;15,774151;61,099355
a6388;44512;15,774151;61,099355
a6389;18869;15,774151;61,099355
a6390;43983;15,774151;61,099355
a6391;25829;15,774151;61,099355
a6392;30351;15,774151;61,099355
a6393;47209;15,774151;61,099355
a6394;16942;15,774151;61,099355
a6395;17459;15,774151;61,099355
a6396;54455;15,774151;61,099355
a6397;13868;15,774151;61,099355
a6398;17721;15,774151;61,099355
a6399;29769;15,774151;61,099355
a6400;27808;15,774151;61,099355
a6401;13642;15,774151;61,099355
a6402;52139;15,774151;61,099355
a6403;35900;15,774151;61,099355
a6404;13929;15,774151;61,099355
a6405;41087;15,774151;61,099355
a6406;10143;15,774151;61,099355
a6407;43447;15,774151;61,099355
a6408;39070;15,774151;61,099355
a6409;50429;15,774151;61,099355
a6410;42490;15,774151;61,099355
a6411;18726;15,774151;61,099355
a6412;17128;15,774151;61,099355
a6413;34653;15,774151;61,099355
a6414;27624;15,774151;61,099355
a6415;8508;15,774151;61,099355
a6416;41633;15,774151;61,099355
a6417;6445;15,774151;61,099355
a6418;52822;15,774151;61,099355
